,puntuacion,total_premios,razzie,director,guion,musica,fotografia,reparto_1,reparto_2,reparto_3,reparto_4,reparto_5,duracion,year,accion,aventuras,belico,ciencia ficcion,cine negro,comedia,drama,fantastico,infantil,intriga,musical,romance,terror,thriller,western,pais
250,4.3,0,0,0,0,0,0,1,4,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
251,6.2,0,0,0,0,0,1,5,0,3,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,717
252,4.7,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
253,5.1,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,886
254,4.4,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
255,7.1,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5177
256,6.5,0,0,0,0,0,0,0,0,3,1,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
257,4.7,0,0,0,0,0,0,1,0,0,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,886
258,6.1,2,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
259,7.9,5,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33
260,5.5,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
261,5.5,3,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
262,6.7,0,0,4,0,4,0,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5177
263,5.0,0,0,0,0,0,1,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
264,6.8,0,0,2,0,1,4,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
265,7.8,0,0,0,0,0,0,3,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150
266,5.1,0,0,0,0,2,0,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5177
267,5.6,0,0,1,0,0,0,1,0,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
268,7.0,11,0,0,9,1,0,3,4,1,1,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
270,4.8,0,0,0,2,9,0,3,0,4,3,3,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5177
274,7.1,0,0,2,0,4,0,0,0,0,0,4,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
276,7.1,0,0,0,0,0,0,2,0,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43
277,7.1,4,0,2,0,4,1,1,1,3,0,4,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,314
278,7.4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,717
279,7.1,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
280,7.5,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60
281,8.1,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
282,5.1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
283,5.2,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
284,4.8,0,0,0,2,0,1,3,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
286,6.4,3,0,4,0,8,3,2,0,4,1,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
288,4.9,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,174
289,5.5,0,0,0,0,0,1,0,0,1,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
290,6.5,0,0,3,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1042
291,6.1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150
292,3.9,1,0,0,0,0,1,0,3,3,2,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,717
293,4.1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,886
294,3.8,0,0,0,0,0,0,5,0,0,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
295,6.4,19,0,5,1,0,0,3,0,2,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75
296,6.6,0,0,0,0,2,0,0,1,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75
297,8.2,0,0,0,0,3,0,0,3,0,2,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
298,7.2,5,0,0,3,6,2,2,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
300,7.5,1,0,0,0,0,3,1,0,0,1,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
301,6.6,0,0,0,1,0,1,0,8,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,886
302,5.0,0,0,0,0,0,0,4,0,1,3,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
303,7.6,3,0,2,0,2,0,10,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,314
304,3.9,0,0,0,0,0,0,1,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
305,6.3,0,0,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102
306,4.5,0,0,1,2,0,1,7,2,2,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1042
312,6.8,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,150
313,7.7,5,0,1,0,0,4,2,0,0,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77
314,7.0,0,0,2,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
315,5.2,0,0,0,0,0,0,1,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1042
316,6.6,2,0,0,1,0,0,0,3,10,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
317,7.7,0,0,0,0,0,0,0,3,3,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
318,4.8,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
319,5.1,0,0,0,0,0,0,2,0,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
320,4.0,0,0,1,0,6,0,7,0,2,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1042
322,4.5,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5177
323,6.5,0,0,1,0,0,0,1,1,2,0,3,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
324,6.2,0,0,5,7,0,0,7,6,6,3,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
326,6.5,0,0,3,1,0,0,0,1,2,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42
327,6.3,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
328,4.0,0,0,4,1,0,3,5,1,0,2,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
329,7.4,0,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
330,6.1,0,0,0,0,0,2,4,2,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
331,5.0,0,0,0,1,0,1,1,1,4,0,6,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,886
332,7.4,13,0,3,1,0,8,5,3,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,314
334,5.2,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
335,3.8,0,0,0,0,0,0,5,1,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
337,6.4,2,0,0,0,0,0,4,7,0,1,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
338,6.9,0,0,2,0,0,2,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
339,6.2,0,0,0,0,0,0,1,1,0,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,886
340,5.1,0,0,1,0,9,0,7,1,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
344,6.5,0,0,2,1,1,0,2,2,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
345,7.0,0,0,0,0,0,0,4,0,0,0,1,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
346,5.3,0,0,0,0,0,0,1,1,3,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
347,7.5,0,0,1,0,3,3,4,11,0,5,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
348,7.1,0,0,3,8,0,1,7,2,1,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
350,6.5,5,0,1,1,0,0,4,2,1,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
351,7.1,6,0,0,3,1,0,3,19,2,4,1,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
353,5.3,0,0,0,0,0,1,0,1,2,5,1,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
354,7.2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,150
355,6.4,7,0,2,1,0,0,1,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,717
356,5.5,2,0,10,0,1,0,4,0,0,0,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,717
357,7.7,2,0,0,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70
358,5.5,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
361,6.1,0,0,0,0,3,1,0,0,0,1,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,314
362,6.0,1,0,1,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,314
363,6.2,0,0,1,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21
364,6.6,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
365,6.7,0,0,2,0,0,4,0,0,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,141
367,4.2,0,0,0,0,0,0,11,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
368,7.0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5177
369,4.4,0,0,0,1,0,0,1,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,886
370,3.8,0,0,2,0,0,0,0,0,14,0,3,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5177
372,5.5,0,0,2,0,0,2,0,0,1,2,2,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
373,7.3,7,0,0,2,1,1,2,9,8,0,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
374,6.3,0,0,0,0,0,1,0,0,0,4,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
375,3.8,0,0,0,0,2,0,1,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
377,7.3,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
378,6.5,0,0,4,2,0,0,3,0,8,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
380,5.2,0,0,0,0,0,0,2,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
381,6.5,3,0,0,0,0,0,2,0,1,5,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
382,6.1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
383,5.4,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5177
384,6.3,0,0,0,0,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
385,7.2,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32
386,7.2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
387,4.7,0,0,3,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,174
388,5.0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
389,4.3,0,0,1,0,17,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,314
391,6.6,0,0,0,0,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
392,7.0,0,0,0,0,0,0,1,1,2,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
393,6.7,0,0,4,0,0,0,4,0,0,5,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
394,7.1,0,0,4,0,2,0,0,0,0,1,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
395,5.0,0,0,0,0,0,0,3,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
396,6.7,2,0,1,2,3,3,1,0,2,3,6,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41
397,5.5,0,0,0,0,0,0,3,3,4,1,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,150
398,5.5,0,0,0,0,0,0,5,2,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5177
399,6.6,1,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5177
400,6.2,0,0,0,0,0,0,3,1,0,0,1,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
401,4.8,0,0,0,0,0,1,4,1,4,1,1,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
402,6.3,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,174
403,7.1,0,0,2,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5177
404,6.0,0,0,0,0,0,0,10,0,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
405,5.4,0,0,5,1,0,2,13,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
407,6.3,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
408,6.4,0,0,0,0,1,0,3,0,1,2,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
409,6.4,0,0,0,0,5,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70
410,4.2,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
411,4.1,0,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
412,3.8,0,0,0,0,0,1,0,1,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
413,4.3,1,2,0,0,0,0,0,0,1,2,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
414,7.7,2,0,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,102
415,6.5,0,0,1,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42
416,7.3,0,0,0,0,1,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,717
417,4.4,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,886
418,4.4,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
419,6.6,0,0,1,0,0,1,5,0,1,1,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
420,3.9,0,0,0,0,0,0,3,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5177
421,6.1,1,0,1,0,2,1,3,1,5,2,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1042
423,4.0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
424,6.3,0,0,0,1,0,0,1,1,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
425,6.4,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102
426,6.5,0,0,0,0,1,1,0,2,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
428,5.2,0,0,1,0,0,0,2,5,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177
429,4.1,1,0,1,0,0,1,2,0,5,2,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
430,7.0,11,0,4,1,2,0,4,1,0,4,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
431,6.0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102
432,7.3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,717
433,7.0,2,0,0,0,0,0,2,6,1,1,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
434,7.1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
435,6.4,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177
436,5.6,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
437,4.0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,174
438,6.2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,717
439,7.2,0,0,0,0,1,0,1,7,3,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
440,6.5,0,0,1,0,0,0,1,0,0,2,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
441,5.1,0,0,0,0,1,0,5,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5177
442,6.6,0,0,2,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,150
443,4.1,0,0,2,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
444,6.0,0,0,0,2,2,0,14,4,0,1,5,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,886
445,6.7,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177
446,7.6,0,0,0,1,0,2,1,0,1,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
447,7.1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
448,3.8,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
449,8.2,1,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
450,5.5,0,0,0,0,2,3,10,1,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,174
451,6.6,0,0,0,0,0,1,0,1,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1042
452,6.0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
453,6.8,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22
454,5.4,0,0,0,0,0,0,0,2,0,1,2,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
455,6.5,1,0,6,1,1,2,4,12,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
457,6.1,0,0,0,0,0,0,5,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
458,6.2,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
459,7.1,0,0,1,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,141
461,4.2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
462,6.5,0,0,1,0,17,6,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,314
464,5.0,0,0,0,0,0,0,0,1,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1042
465,5.1,1,0,0,0,0,0,3,0,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
466,6.0,1,0,0,0,0,2,2,0,7,3,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
467,4.0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
468,4.4,0,0,0,3,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
469,6.4,1,0,2,0,1,1,2,1,2,3,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
470,6.6,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,150
471,4.4,0,0,0,2,0,0,0,2,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
472,6.6,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89
473,6.5,2,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177
474,4.8,0,0,0,0,0,0,1,0,0,1,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150
475,5.2,1,0,0,1,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1042
476,6.6,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
477,4.7,0,0,0,0,0,0,2,5,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
478,5.1,0,0,0,0,0,0,3,2,1,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
479,7.2,3,0,2,0,0,3,13,0,1,2,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
480,6.1,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
481,6.5,2,0,0,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,141
482,5.0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
483,6.9,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
484,5.4,0,0,2,0,0,0,4,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
485,4.5,0,0,0,0,9,0,2,0,0,1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
489,5.2,0,0,0,2,17,7,1,4,9,1,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
491,4.8,0,0,0,0,4,0,2,0,1,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5177
493,7.4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
494,5.5,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5177
495,4.8,0,0,1,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75
496,7.5,0,0,1,0,0,1,0,0,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67
497,6.6,0,0,0,0,0,0,6,0,2,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27
498,6.5,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
499,5.1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27
500,6.2,0,0,0,0,0,2,4,0,2,4,3,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
501,8.1,2,0,3,1,0,4,3,4,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77
503,5.1,1,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43
504,7.1,0,0,0,1,0,3,4,1,4,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,314
